2013 Federal Election House of Representatives Two Candidate Preferred Flow of Preferences by Polling Place [17496 19/11/2013 10:14:27      ]
StateAb,DivisionId,DivisionNm,PPId,PPNm,FromCandidateId,FromCandidatePartyAb,FromCandidatePartyNm,FromCandidateSurname,FromCandidateGivenNm,FromCandidateBallotPosition,ToCandidateId,ToCandidatePartyAb,ToCandidatePartyNm,ToCandidateSurname,ToCandidateGivenNm,ToCandidateBallotPosition,TransferCount,TransferPercent
"ACT","102","Fraser","8826","Lyneham","24251","RUA","Rise Up Australia Party","ROSS","Jill Elizabeth","5","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","17","54.840"
"ACT","102","Fraser","8826","Lyneham","24251","RUA","Rise Up Australia Party","ROSS","Jill Elizabeth","5","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","14","45.160"
"ACT","102","Fraser","8826","Lyneham","24135","BTA","Bullet Train For Australia","HUGGINS","Sam","6","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","101","77.100"
"ACT","102","Fraser","8826","Lyneham","24135","BTA","Bullet Train For Australia","HUGGINS","Sam","6","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","30","22.900"
"ACT","102","Fraser","8826","Lyneham","24890","GRN","Australian Greens","VERWEY","Adam","7","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","608","95.300"
"ACT","102","Fraser","8826","Lyneham","24890","GRN","Australian Greens","VERWEY","Adam","7","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","30","4.700"
"ACT","102","Fraser","8827","Macgregor","0","","","First Preferences","","0","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","600","36.230"
"ACT","102","Fraser","8827","Macgregor","0","","","First Preferences","","0","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","1056","63.770"
"ACT","102","Fraser","8827","Macgregor","24908","DEM","Australian Democrats","CHURCHILL","Darren Mark","1","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","30","52.630"
"ACT","102","Fraser","8827","Macgregor","24908","DEM","Australian Democrats","CHURCHILL","Darren Mark","1","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","27","47.370"
"ACT","102","Fraser","8827","Macgregor","24246","PUP","Palmer United Party","ALCAZAR","Freddy Alejandro","4","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","45","59.210"
"ACT","102","Fraser","8827","Macgregor","24246","PUP","Palmer United Party","ALCAZAR","Freddy Alejandro","4","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","31","40.790"
"ACT","102","Fraser","8827","Macgregor","24251","RUA","Rise Up Australia Party","ROSS","Jill Elizabeth","5","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","14","43.750"
"ACT","102","Fraser","8827","Macgregor","24251","RUA","Rise Up Australia Party","ROSS","Jill Elizabeth","5","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","18","56.250"
"ACT","102","Fraser","8827","Macgregor","24135","BTA","Bullet Train For Australia","HUGGINS","Sam","6","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","70","73.680"
"ACT","102","Fraser","8827","Macgregor","24135","BTA","Bullet Train For Australia","HUGGINS","Sam","6","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","25","26.320"
"ACT","102","Fraser","8827","Macgregor","24890","GRN","Australian Greens","VERWEY","Adam","7","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","206","84.430"
"ACT","102","Fraser","8827","Macgregor","24890","GRN","Australian Greens","VERWEY","Adam","7","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","38","15.570"
"ACT","102","Fraser","8828","Macquarie","0","","","First Preferences","","0","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","378","33.420"
"ACT","102","Fraser","8828","Macquarie","0","","","First Preferences","","0","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","753","66.580"
"ACT","102","Fraser","8828","Macquarie","24908","DEM","Australian Democrats","CHURCHILL","Darren Mark","1","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","15","51.720"
"ACT","102","Fraser","8828","Macquarie","24908","DEM","Australian Democrats","CHURCHILL","Darren Mark","1","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","14","48.280"
"ACT","102","Fraser","8828","Macquarie","24246","PUP","Palmer United Party","ALCAZAR","Freddy Alejandro","4","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","12","42.860"
"ACT","102","Fraser","8828","Macquarie","24246","PUP","Palmer United Party","ALCAZAR","Freddy Alejandro","4","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","16","57.140"
"ACT","102","Fraser","8828","Macquarie","24251","RUA","Rise Up Australia Party","ROSS","Jill Elizabeth","5","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","7","50.000"
"ACT","102","Fraser","8828","Macquarie","24251","RUA","Rise Up Australia Party","ROSS","Jill Elizabeth","5","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","7","50.000"
"ACT","102","Fraser","8828","Macquarie","24135","BTA","Bullet Train For Australia","HUGGINS","Sam","6","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","43","75.440"
"ACT","102","Fraser","8828","Macquarie","24135","BTA","Bullet Train For Australia","HUGGINS","Sam","6","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","14","24.560"
"ACT","102","Fraser","8828","Macquarie","24890","GRN","Australian Greens","VERWEY","Adam","7","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","244","90.370"
"ACT","102","Fraser","8828","Macquarie","24890","GRN","Australian Greens","VERWEY","Adam","7","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","26","9.630"
"ACT","102","Fraser","8830","Melba","0","","","First Preferences","","0","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","611","39.990"
"ACT","102","Fraser","8830","Melba","0","","","First Preferences","","0","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","917","60.010"
"ACT","102","Fraser","8830","Melba","24908","DEM","Australian Democrats","CHURCHILL","Darren Mark","1","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","14","42.420"
"ACT","102","Fraser","8830","Melba","24908","DEM","Australian Democrats","CHURCHILL","Darren Mark","1","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","19","57.580"
"ACT","102","Fraser","8830","Melba","24246","PUP","Palmer United Party","ALCAZAR","Freddy Alejandro","4","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","22","35.480"
"ACT","102","Fraser","8830","Melba","24246","PUP","Palmer United Party","ALCAZAR","Freddy Alejandro","4","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","40","64.520"
"ACT","102","Fraser","8830","Melba","24251","RUA","Rise Up Australia Party","ROSS","Jill Elizabeth","5","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","30","83.330"
"ACT","102","Fraser","8830","Melba","24251","RUA","Rise Up Australia Party","ROSS","Jill Elizabeth","5","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","6","16.670"
"ACT","102","Fraser","8830","Melba","24135","BTA","Bullet Train For Australia","HUGGINS","Sam","6","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","31","56.360"
"ACT","102","Fraser","8830","Melba","24135","BTA","Bullet Train For Australia","HUGGINS","Sam","6","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","24","43.640"
"ACT","102","Fraser","8830","Melba","24890","GRN","Australian Greens","VERWEY","Adam","7","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","241","91.980"
"ACT","102","Fraser","8830","Melba","24890","GRN","Australian Greens","VERWEY","Adam","7","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","21","8.020"
"ACT","102","Fraser","8832","Page","0","","","First Preferences","","0","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","559","40.010"
"ACT","102","Fraser","8832","Page","0","","","First Preferences","","0","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","838","59.990"
"ACT","102","Fraser","8832","Page","24908","DEM","Australian Democrats","CHURCHILL","Darren Mark","1","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","25","55.560"
"ACT","102","Fraser","8832","Page","24908","DEM","Australian Democrats","CHURCHILL","Darren Mark","1","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","20","44.440"
"ACT","102","Fraser","8832","Page","24246","PUP","Palmer United Party","ALCAZAR","Freddy Alejandro","4","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","33","55.930"
"ACT","102","Fraser","8832","Page","24246","PUP","Palmer United Party","ALCAZAR","Freddy Alejandro","4","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","26","44.070"
"ACT","102","Fraser","8832","Page","24251","RUA","Rise Up Australia Party","ROSS","Jill Elizabeth","5","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","24","77.420"
"ACT","102","Fraser","8832","Page","24251","RUA","Rise Up Australia Party","ROSS","Jill Elizabeth","5","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","7","22.580"
"ACT","102","Fraser","8832","Page","24135","BTA","Bullet Train For Australia","HUGGINS","Sam","6","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","55","66.270"
"ACT","102","Fraser","8832","Page","24135","BTA","Bullet Train For Australia","HUGGINS","Sam","6","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","28","33.730"
"ACT","102","Fraser","8832","Page","24890","GRN","Australian Greens","VERWEY","Adam","7","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","213","91.420"
"ACT","102","Fraser","8832","Page","24890","GRN","Australian Greens","VERWEY","Adam","7","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","20","8.580"
"ACT","102","Fraser","8833","Reid","0","","","First Preferences","","0","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","266","60.180"
"ACT","102","Fraser","8833","Reid","0","","","First Preferences","","0","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","176","39.820"
"ACT","102","Fraser","8833","Reid","24908","DEM","Australian Democrats","CHURCHILL","Darren Mark","1","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","9","50.000"
"ACT","102","Fraser","8833","Reid","24908","DEM","Australian Democrats","CHURCHILL","Darren Mark","1","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","9","50.000"
"ACT","102","Fraser","8833","Reid","24246","PUP","Palmer United Party","ALCAZAR","Freddy Alejandro","4","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","2","33.330"
"ACT","102","Fraser","8833","Reid","24246","PUP","Palmer United Party","ALCAZAR","Freddy Alejandro","4","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","4","66.670"
"ACT","102","Fraser","8833","Reid","24251","RUA","Rise Up Australia Party","ROSS","Jill Elizabeth","5","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","0","0.000"
"ACT","102","Fraser","8833","Reid","24251","RUA","Rise Up Australia Party","ROSS","Jill Elizabeth","5","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","1","100.000"
"ACT","102","Fraser","8833","Reid","24135","BTA","Bullet Train For Australia","HUGGINS","Sam","6","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","26","76.470"
"ACT","102","Fraser","8833","Reid","24135","BTA","Bullet Train For Australia","HUGGINS","Sam","6","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","8","23.530"
"ACT","102","Fraser","8833","Reid","24890","GRN","Australian Greens","VERWEY","Adam","7","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","13","12.040"
"ACT","102","Fraser","8833","Reid","24890","GRN","Australian Greens","VERWEY","Adam","7","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","95","87.960"
"ACT","102","Fraser","8834","Scullin","0","","","First Preferences","","0","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","310","35.230"
"ACT","102","Fraser","8834","Scullin","0","","","First Preferences","","0","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","570","64.770"
"ACT","102","Fraser","8834","Scullin","24908","DEM","Australian Democrats","CHURCHILL","Darren Mark","1","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","15","45.450"
"ACT","102","Fraser","8834","Scullin","24908","DEM","Australian Democrats","CHURCHILL","Darren Mark","1","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","18","54.550"
"ACT","102","Fraser","8834","Scullin","24246","PUP","Palmer United Party","ALCAZAR","Freddy Alejandro","4","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","13","40.630"
"ACT","102","Fraser","8834","Scullin","24246","PUP","Palmer United Party","ALCAZAR","Freddy Alejandro","4","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","19","59.380"
"ACT","102","Fraser","8834","Scullin","24251","RUA","Rise Up Australia Party","ROSS","Jill Elizabeth","5","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","8","57.140"
"ACT","102","Fraser","8834","Scullin","24251","RUA","Rise Up Australia Party","ROSS","Jill Elizabeth","5","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","6","42.860"
"ACT","102","Fraser","8834","Scullin","24135","BTA","Bullet Train For Australia","HUGGINS","Sam","6","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","22","59.460"
"ACT","102","Fraser","8834","Scullin","24135","BTA","Bullet Train For Australia","HUGGINS","Sam","6","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","15","40.540"
"ACT","102","Fraser","8834","Scullin","24890","GRN","Australian Greens","VERWEY","Adam","7","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","144","88.340"
"ACT","102","Fraser","8834","Scullin","24890","GRN","Australian Greens","VERWEY","Adam","7","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","19","11.660"
"ACT","102","Fraser","8836","Turner","0","","","First Preferences","","0","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","848","70.960"
"ACT","102","Fraser","8836","Turner","0","","","First Preferences","","0","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","347","29.040"
"ACT","102","Fraser","8836","Turner","24908","DEM","Australian Democrats","CHURCHILL","Darren Mark","1","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","14","35.000"
"ACT","102","Fraser","8836","Turner","24908","DEM","Australian Democrats","CHURCHILL","Darren Mark","1","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","26","65.000"
"ACT","102","Fraser","8836","Turner","24246","PUP","Palmer United Party","ALCAZAR","Freddy Alejandro","4","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","9","60.000"
"ACT","102","Fraser","8836","Turner","24246","PUP","Palmer United Party","ALCAZAR","Freddy Alejandro","4","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","6","40.000"
"ACT","102","Fraser","8836","Turner","24251","RUA","Rise Up Australia Party","ROSS","Jill Elizabeth","5","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","3","33.330"
"ACT","102","Fraser","8836","Turner","24251","RUA","Rise Up Australia Party","ROSS","Jill Elizabeth","5","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","6","66.670"
"ACT","102","Fraser","8836","Turner","24135","BTA","Bullet Train For Australia","HUGGINS","Sam","6","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","61","74.390"
"ACT","102","Fraser","8836","Turner","24135","BTA","Bullet Train For Australia","HUGGINS","Sam","6","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","21","25.610"
"ACT","102","Fraser","8836","Turner","24890","GRN","Australian Greens","VERWEY","Adam","7","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","471","97.310"
"ACT","102","Fraser","8836","Turner","24890","GRN","Australian Greens","VERWEY","Adam","7","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","13","2.690"
"ACT","102","Fraser","8837","Watson","0","","","First Preferences","","0","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","622","32.410"
"ACT","102","Fraser","8837","Watson","0","","","First Preferences","","0","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","1297","67.590"
"ACT","102","Fraser","8837","Watson","24908","DEM","Australian Democrats","CHURCHILL","Darren Mark","1","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","23","44.230"
"ACT","102","Fraser","8837","Watson","24908","DEM","Australian Democrats","CHURCHILL","Darren Mark","1","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","29","55.770"
"ACT","102","Fraser","8837","Watson","24246","PUP","Palmer United Party","ALCAZAR","Freddy Alejandro","4","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","15","42.860"
"ACT","102","Fraser","8837","Watson","24246","PUP","Palmer United Party","ALCAZAR","Freddy Alejandro","4","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","20","57.140"
"ACT","102","Fraser","8837","Watson","24251","RUA","Rise Up Australia Party","ROSS","Jill Elizabeth","5","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","20","68.970"
"ACT","102","Fraser","8837","Watson","24251","RUA","Rise Up Australia Party","ROSS","Jill Elizabeth","5","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","9","31.030"
"ACT","102","Fraser","8837","Watson","24135","BTA","Bullet Train For Australia","HUGGINS","Sam","6","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","93","76.230"
"ACT","102","Fraser","8837","Watson","24135","BTA","Bullet Train For Australia","HUGGINS","Sam","6","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","29","23.770"
"ACT","102","Fraser","8837","Watson","24890","GRN","Australian Greens","VERWEY","Adam","7","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","551","95.490"
"ACT","102","Fraser","8837","Watson","24890","GRN","Australian Greens","VERWEY","Adam","7","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","26","4.510"
"ACT","102","Fraser","8838","Weetangera","0","","","First Preferences","","0","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","884","57.820"
"ACT","102","Fraser","8838","Weetangera","0","","","First Preferences","","0","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","645","42.180"
"ACT","102","Fraser","8838","Weetangera","24908","DEM","Australian Democrats","CHURCHILL","Darren Mark","1","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","13","46.430"
"ACT","102","Fraser","8838","Weetangera","24908","DEM","Australian Democrats","CHURCHILL","Darren Mark","1","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","15","53.570"
"ACT","102","Fraser","8838","Weetangera","24246","PUP","Palmer United Party","ALCAZAR","Freddy Alejandro","4","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","14","46.670"
"ACT","102","Fraser","8838","Weetangera","24246","PUP","Palmer United Party","ALCAZAR","Freddy Alejandro","4","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","16","53.330"
"ACT","102","Fraser","8838","Weetangera","24251","RUA","Rise Up Australia Party","ROSS","Jill Elizabeth","5","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","8","66.670"
"ACT","102","Fraser","8838","Weetangera","24251","RUA","Rise Up Australia Party","ROSS","Jill Elizabeth","5","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","4","33.330"
"ACT","102","Fraser","8838","Weetangera","24135","BTA","Bullet Train For Australia","HUGGINS","Sam","6","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","35","63.640"
"ACT","102","Fraser","8838","Weetangera","24135","BTA","Bullet Train For Australia","HUGGINS","Sam","6","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","20","36.360"
"ACT","102","Fraser","8838","Weetangera","24890","GRN","Australian Greens","VERWEY","Adam","7","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","207","87.340"
"ACT","102","Fraser","8838","Weetangera","24890","GRN","Australian Greens","VERWEY","Adam","7","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","30","12.660"
"ACT","102","Fraser","8839","Wreck Bay","0","","","First Preferences","","0","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","56","98.250"
"ACT","102","Fraser","8839","Wreck Bay","0","","","First Preferences","","0","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","1","1.750"
"ACT","102","Fraser","8839","Wreck Bay","24908","DEM","Australian Democrats","CHURCHILL","Darren Mark","1","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","0","0.000"
"ACT","102","Fraser","8839","Wreck Bay","24908","DEM","Australian Democrats","CHURCHILL","Darren Mark","1","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","0","0.000"
"ACT","102","Fraser","8839","Wreck Bay","24246","PUP","Palmer United Party","ALCAZAR","Freddy Alejandro","4","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","0","0.000"
"ACT","102","Fraser","8839","Wreck Bay","24246","PUP","Palmer United Party","ALCAZAR","Freddy Alejandro","4","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","0","0.000"
"ACT","102","Fraser","8839","Wreck Bay","24251","RUA","Rise Up Australia Party","ROSS","Jill Elizabeth","5","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","0","0.000"
"ACT","102","Fraser","8839","Wreck Bay","24251","RUA","Rise Up Australia Party","ROSS","Jill Elizabeth","5","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","0","0.000"
"ACT","102","Fraser","8839","Wreck Bay","24135","BTA","Bullet Train For Australia","HUGGINS","Sam","6","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","0","0.000"
"ACT","102","Fraser","8839","Wreck Bay","24135","BTA","Bullet Train For Australia","HUGGINS","Sam","6","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","0","0.000"
"ACT","102","Fraser","8839","Wreck Bay","24890","GRN","Australian Greens","VERWEY","Adam","7","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","5","100.000"
"ACT","102","Fraser","8839","Wreck Bay","24890","GRN","Australian Greens","VERWEY","Adam","7","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","0","0.000"
"ACT","102","Fraser","12073","Bruce","0","","","First Preferences","","0","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","340","57.240"
"ACT","102","Fraser","12073","Bruce","0","","","First Preferences","","0","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","254","42.760"
"ACT","102","Fraser","12073","Bruce","24908","DEM","Australian Democrats","CHURCHILL","Darren Mark","1","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","7","58.330"
"ACT","102","Fraser","12073","Bruce","24908","DEM","Australian Democrats","CHURCHILL","Darren Mark","1","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","5","41.670"
"ACT","102","Fraser","12073","Bruce","24246","PUP","Palmer United Party","ALCAZAR","Freddy Alejandro","4","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","7","63.640"
"ACT","102","Fraser","12073","Bruce","24246","PUP","Palmer United Party","ALCAZAR","Freddy Alejandro","4","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","4","36.360"
"ACT","102","Fraser","12073","Bruce","24251","RUA","Rise Up Australia Party","ROSS","Jill Elizabeth","5","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","5","35.710"
"ACT","102","Fraser","12073","Bruce","24251","RUA","Rise Up Australia Party","ROSS","Jill Elizabeth","5","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","9","64.290"
"ACT","102","Fraser","12073","Bruce","24135","BTA","Bullet Train For Australia","HUGGINS","Sam","6","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","18","58.060"
"ACT","102","Fraser","12073","Bruce","24135","BTA","Bullet Train For Australia","HUGGINS","Sam","6","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","13","41.940"
"ACT","102","Fraser","12073","Bruce","24890","GRN","Australian Greens","VERWEY","Adam","7","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","79","87.780"
"ACT","102","Fraser","12073","Bruce","24890","GRN","Australian Greens","VERWEY","Adam","7","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","11","12.220"
"ACT","102","Fraser","30093","Divisional Office (PREPOLL)","0","","","First Preferences","","0","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","1433","62.800"
"ACT","102","Fraser","30093","Divisional Office (PREPOLL)","0","","","First Preferences","","0","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","849","37.200"
"ACT","102","Fraser","30093","Divisional Office (PREPOLL)","24908","DEM","Australian Democrats","CHURCHILL","Darren Mark","1","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","20","46.510"
"ACT","102","Fraser","30093","Divisional Office (PREPOLL)","24908","DEM","Australian Democrats","CHURCHILL","Darren Mark","1","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","23","53.490"
"ACT","102","Fraser","30093","Divisional Office (PREPOLL)","24246","PUP","Palmer United Party","ALCAZAR","Freddy Alejandro","4","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","34","68.000"
"ACT","102","Fraser","30093","Divisional Office (PREPOLL)","24246","PUP","Palmer United Party","ALCAZAR","Freddy Alejandro","4","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","16","32.000"
"ACT","102","Fraser","30093","Divisional Office (PREPOLL)","24251","RUA","Rise Up Australia Party","ROSS","Jill Elizabeth","5","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","9","36.000"
"ACT","102","Fraser","30093","Divisional Office (PREPOLL)","24251","RUA","Rise Up Australia Party","ROSS","Jill Elizabeth","5","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","16","64.000"
"ACT","102","Fraser","30093","Divisional Office (PREPOLL)","24135","BTA","Bullet Train For Australia","HUGGINS","Sam","6","24147","ALP","Australian Labor Party (ACT Branch)","LEIGH","Andrew","3","79","64.230"
"ACT","102","Fraser","30093","Divisional Office (PREPOLL)","24135","BTA","Bullet Train For Australia","HUGGINS","Sam","6","24865","LP","Liberal Party of Australia - ACT Division","LEE","Elizabeth","2","44","35.770"
